OriginalOrder,BuildingID,Use,BuildingName,Occupancy,LandscapeArea,ConditionedArea,RooftopArea,EnergyBase,OldEnergyBase,JobsBase,OpCostEnergyBase,OpCostWaterBase,ExpenditureFoodBase,OpCostBase,FoodPercentageBase,WaterBase,CO2EnergyBase,CO2WaterBase,CO2FoodBase,CO2EmissionsBase,EnergyHighPerformance,JobsHighPerformance,OpCostEnergyHP,OpCostWaterHP,OpCostFoodHP,OpCostHP,InvestmentCostHP,WaterHighPerformance,CO2EnergyHP,CO2WaterHP,CO2FoodHP,CO2EmissionsHighPerformance,EnergyWaterEfficient,JobsWaterEfficient,OpCostEnergyWaterEfficient,OpCostWaterWaterEfficient,OpCostFoodWaterEfficient,OpCostWaterEfficient,InvestmentCostWaterEfficient,WaterWaterEfficient,CO2EnergyWaterEfficient,CO2WaterWaterEfficient,CO2FoodWaterEfficient,CO2EmissionsWaterEfficient,EnergyGreenery,JobsGreenery,OpCostEnergyGreenery,OpCostWaterGreenery,OpCostFoodGreenery,OpCostGreenery,InvestmentCostGreenery,WaterGreenery,CO2EnergyGreenery,CO2WaterGreenery,CO2FoodGreenery,CO2EmissionsGreenery,EnergyPVPanels,JobsPVPanels,OpCostEnergyPVPanels,OpCostWaterPVPanels,OpCostFoodPVPanels,OpCostPVPanels,InvestmentCostPVPanels,CO2EnergyPV,CO2WaterPV,CO2FoodPV,CO2EmissionsPVPanels,EnergyGreenhouse,JobsGreenhouse,OpCostEnergyGreenhouse,OpCostWaterGreenhouse,OpCostFoodGreenhouse,OpCostGreenhouse,InvestmentCostGreenhouse,FoodPercentageGreenhouse100,WaterGreenhouse100,CO2EnergyGreenhouse,CO2WaterGreenhouse,CO2FoodGreenhouse,CO2EmissionsGreenhouse
1644,94e1f266-fae3-4aed-b6c2-bfe2808ee353,Residential,R2027_1_1,2,185.6636175,51.21448,51.21448,9985.799412,9564.343,0,1797.443894,4224.61,592.52,6614.572863,0,615608.5929,7559.250155,1146.53,749.63,9455.404168,-4432.028,0.01431285855,-797.76504,0,0,-797.76504,13750.17436,0,-3355.045196,0,0,-3355.045196,-658.0835848,0,-118.4550453,-116.6950543,0,-235.1500996,74.901177,-17004.74379,-498.1692737,0,0,-498.1692737,-118.0077953,0,-19.02875699,-1028.571122,0,-1047.599879,8169.19917,-149882.8593,-14.40476904,0,0,-14.40476904,-9910.00188,0.005121448,-1783.800338,0,0,-1783.800338,1008285.075,-7501.871423,0,0,-7501.871423,7144.41996,0.017284887,1152.037719,458.0632038,0,13792.17239,36989.65818,0.01020007689,73403.15346,5408.32591,0,-4847.450532,560.8753777
1645,95017e28-51d4-4e9a-bcee-e3de4f978c60,Residential,R295_1_1,25,229.880865,512.14355,512.14355,77286.26956,76764.44,0,13911.52852,7583.91,7406.44,28901.87679,0,1105123.609,58505.70606,11465.23,9370.35,79341.28821,-31957.72,0.04526117762,-5752.3896,0,0,-5752.3896,92018.83804,0,-24191.99404,0,0,-24191.99404,-6580.819786,0,-1184.547562,-1166.947695,0,-2351.495256,749.0099419,-170047.0229,-4981.680578,0,0,-4981.680578,-146.1122778,0,-23.56060479,-1273.533407,0,-1297.094011,10114.75806,-185578.6385,-17.83537783,0,0,-17.83537783,-99099.77693,0.051214355,-17837.95985,0,0,-17837.95985,10082826.14,-75018.53113,0,0,-75018.53113,71444.02523,0.1728484481,11520.34907,4580.620858,0,137921.3873,369895.679,0.10200051998,734029.743,54083.1271,0,-48474.38701,5608.740088
1646,950bc821-73c8-4a03-8b2d-09ab1826e8c5,Residential,R941_1_1,28,37.97289,566.42639,566.42639,81931.17846,81844.98,0,14747.61212,3779.48,8295.21,26822.29977,0,550743.5555,62021.90209,12680.45,10494.79,85197.14288,-33255.86,0.04759942815,-5986.0548,0,0,-5986.0548,100629.235,0,-25174.68602,0,0,-25174.68602,-7278.33045,0,-1310.099481,-1290.634179,0,-2600.73366,828.3985954,-188070.5543,-5509.696151,0,0,-5509.696151,-24.13556888,0,-3.891860483,-210.3687228,0,-214.2605833,1670.80716,-30654.82299,-2.946138385,0,0,-2.946138385,-109603.5065,0.056642639,-19728.63116,0,0,-19728.63116,11151519.55,-82969.85439,0,0,-82969.85439,79016.48141,0.1911689066,12741.40763,5066.127527,0,152539.8758,409101.4602,0.11281170349,811830.6235,59815.47642,0,-53612.25781,6203.21861
1647,9526b6c3-e59e-4f0c-bace-50bfe1c6d4ab,Residential,R724_1_1,10,215.229885,213.86853,213.86853,35011.15184,34522.58,0,6302.007331,5707.57,2962.58,14972.14762,0,831703.5027,26503.44194,4787.82,3748.14,35039.40431,-15938.44,0.02924848919,-2868.9192,0,0,-2868.9192,43235.54711,0,-12065.39908,0,0,-12065.39908,-2748.116722,0,-494.66101,-487.3113955,0,-981.9724055,312.7827251,-71010.76802,-2080.324359,0,0,-2080.324359,-136.8001149,0,-22.05901853,-1192.367397,0,-1214.426416,9470.11494,-173751.169,-16.69867703,0,0,-16.69867703,-41383.56056,0.021386853,-7449.0409,0,0,-7449.0409,4210536.684,-31327.35534,0,0,-31327.35534,29834.65994,0.07218062888,4810.838915,1912.843868,0,57595.2667,154466.5458,0.04259489603,306527.0706,22584.83757,0,-20242.65636,2342.181206
1648,952fae90-b30d-4744-a9d1-9798f700ca3f,Residential,R565_1_1,9,506.3728425,196.97913,196.97913,36824.36635,35674.9,0,6628.385943,11822.55,2666.32,21117.25238,0,1722775.802,27876.04533,4409.72,3373.33,35659.09484,-16227.74,0.02806985073,-2920.9932,0,0,-2920.9932,40346.88026,0,-12284.39918,0,0,-12284.39918,-2531.095347,0,-455.5971624,-448.8279539,0,-904.4251163,288.0819776,-65402.98053,-1916.039177,0,0,-1916.039177,-321.8505787,0,-51.89840581,-2805.291041,0,-2857.189447,22280.40507,-408785.5798,-39.2870932,0,0,-39.2870932,-38115.46166,0.019697913,-6860.783098,0,0,-6860.783098,3878026.622,-28853.40447,0,0,-28853.40447,27478.58864,0.06648045638,4430.922417,1761.78478,0,53046.91404,142268.1766,0.03923113683,282320.3381,20801.2916,0,-18644.07465,2157.216942
1649,955f48a1-d8be-49a8-9775-f8853e0c79db,Residential,R216_1_1,9,220.5606975,188.73755,188.73755,33173.44278,32672.77,0,5971.219701,5689.36,2666.32,14326.90115,0,829051.2127,25112.29619,4225.22,3373.33,32710.84347,-14436.39,0.02747635711,-2598.5502,0,0,-2598.5502,38928.75972,0,-10928.34723,0,0,-10928.34723,-2425.194662,0,-436.5350391,-430.0490534,0,-866.5840925,276.0286669,-62666.52873,-1835.872359,0,0,-1835.872359,-140.1883793,0,-22.60537617,-1221.899946,0,-1244.505322,9704.67069,-178054.6369,-17.11226976,0,0,-17.11226976,-36520.71593,0.018873755,-6573.728867,0,0,-6573.728867,3715770.516,-27646.18196,0,0,-27646.18196,26328.88823,0.06369892313,4245.533226,1688.071944,0,50827.43838,136315.6955,0.03758971140,270508.0935,19930.96839,0,-17864.00911,2066.959279
1650,957965f8-03e9-41f2-b27b-58eb41090692,Residential,R1029_1_1,18,149.6509875,360.60083,360.60083,58454.15774,58114.45,0,10521.74839,5079.71,5332.64,20934.09216,0,740212.5709,44249.79741,8072.68,6746.65,59069.13182,-24073.02,0.03797898524,-4333.1436,0,0,-4333.1436,67630.3662,0,-18223.27614,0,0,-18223.27614,-4633.562362,0,-834.0412251,-821.6491397,0,-1655.690365,527.3787139,-119730.2936,-3507.606708,0,0,-3507.606708,-95.11816766,0,-15.33780453,-829.0621836,0,-844.3999882,6584.64345,-120810.5186,-11.61071803,0,0,-11.61071803,-69776.26061,0.036060083,-12559.72691,0,0,-12559.72691,7099328.841,-52820.62928,0,0,-52820.62928,50303.81579,0.1217027801,8111.490295,3225.220123,0,97110.59863,260443.9495,0.07181867694,516831.1396,38079.98855,0,-34130.86856,3949.11999
1651,95e6166f-ea4e-4507-90f3-fe0f57a56c72,Residential,R1816_1_1,16,156.12729,322.6073,322.6073,51984.07895,51629.67,0,9357.134211,5018.46,4740.12,19115.71743,0,731287.9009,39351.94776,7222.13,5997.02,52571.10233,-22818.72,0.03592254445,-4107.3696,0,0,-4107.3696,61408.67163,0,-17273.77104,0,0,-17273.77104,-4145.36218,0,-746.1651925,-735.0787587,0,-1481.243951,471.8131763,-107115.3018,-3138.039171,0,0,-3138.039171,-99.23450552,0,-16.00156402,-864.9407139,0,-880.942278,6869.60076,-126038.7197,-12.11318396,0,0,-12.11318396,-62424.51255,0.03226073,-11236.41226,0,0,-11236.41226,6351331.219,-47255.356,0,0,-47255.356,45003.71835,0.1088799638,7256.849584,2885.405327,0,86878.85723,233003.1224,0.06425173635,462376.9127,34067.81479,0,-30534.78095,3533.033846
1652,95f26185-f9f7-44a9-b691-2ee5fdb49ea7,Residential,R1290_1_1,4,109.5026925,80.10864,80.10864,14648.17111,14399.6,0,2636.6708,2753.33,1185.03,6575.031967,0,401214.0134,11088.66553,1793.37,1499.26,14381.29402,-7297.195,0.01790068602,-1313.4951,0,0,-1313.4951,19422.37005,0,-5523.976615,0,0,-5523.976615,-1029.360856,0,-185.2849541,-182.5320123,0,-367.8169664,117.158886,-26598.47174,-779.2261682,0,0,-779.2261682,-69.59991135,0,-11.22298571,-606.6417795,0,-617.8647652,4818.11847,-88399.53071,-8.495800179,0,0,-8.495800179,-15501.02184,0.008010864,-2790.183931,0,0,-2790.183931,1577138.85,-11734.27353,0,0,-11734.27353,11175.15528,0.027036666,1801.993789,716.4930756,0,21573.43339,57858.46524,0.01595475123,114815.7083,8459.592547,0,-7582.282776,877.309771
1653,9611f82f-2724-4a03-a136-d1a96b6f9ebc,Residential,R1409_1_1,9,144.1944948,195.97986,195.97986,32616.2915,32288.97,0,5870.932471,4100.16,2666.32,12637.4138,0,597473.7826,24690.53267,4387.35,3373.33,32451.21177,-13564.6,0.02799856139,-2441.628,0,0,-2441.628,40175.24833,0,-10268.4022,0,0,-10268.4022,-2518.255166,0,-453.2859299,-446.5510614,0,-899.8369912,286.6205453,-65071.19292,-1906.319161,0,0,-1906.319161,-91.65002089,0,-14.77856587,-798.8333704,0,-813.6119362,6344.557771,-116405.5913,-11.18737436,0,0,-11.18737436,-37922.10291,0.019597986,-6825.978524,0,0,-6825.978524,3858353.494,-28707.0319,0,0,-28707.0319,27339.19047,0.06614320275,4408.444463,1752.847291,0,52777.80843,141546.4539,0.03903211829,280888.1343,20695.76719,0,-18549.49375,2146.273437
1654,96155bb1-3cfc-428c-8c06-d5480d3f602c,Residential,R1257_1_1,19,311.915523,396.48743,396.48743,63115.03824,62406.99,0,11360.70688,8725.36,5628.89,25714.96412,0,1271455.699,47778.08395,8876.07,7121.47,63775.61688,-25277.77,0.03982398423,-4549.9986,0,0,-4549.9986,73461.77049,0,-19135.27189,0,0,-19135.27189,-5094.689418,0,-917.0440952,-903.418763,0,-1820.462858,579.8628664,-131645.7214,-3856.679889,0,0,-3856.679889,-198.2535064,0,-31.96837791,-1728.003062,0,-1759.97144,13724.28301,-251803.7249,-24.20006208,0,0,-24.20006208,-76720.31771,0.039648743,-13809.65719,0,0,-13809.65719,7805846.278,-58077.2805,0,0,-58077.2805,55309.99649,0.1338145076,8918.736933,3546.1905,0,106774.9391,286363.0463,0.07896599308,568265.609,41869.66734,0,-37527.53525,4342.13209
1655,962849bd-4e14-4fe8-ad11-5a2b19df806a,Residential,R1993_1_1,1,662.9100225,39.80066,39.80066,9258.875751,7754.07,0,1666.597635,14333.73,296.26,16296.58145,0,2088703.289,7008.968944,891.01,374.81,8274.790566,-3745.702,0.01261755285,-674.22636,0,0,-674.22636,11380.32003,0,-2835.496414,0,0,-2835.496414,-511.4210085,0,-92.05578153,-90.68802767,0,-182.7438092,58.20846525,-13215.01314,-387.1457034,0,0,-387.1457034,-421.3456103,0,-67.94197966,-3672.502534,0,-3740.444514,29168.04099,-535155.1962,-51.4320786,0,0,-51.4320786,-7701.42771,0.003980066,-1386.256988,0,0,-1386.256988,783575.4937,-5829.980776,0,0,-5829.980776,5552.19207,0.01343272275,895.2909713,355.9777983,0,10718.4055,28746.02669,0.00792685569,57044.29595,4203.009397,0,-3767.132469,435.876928
1656,965bf5c2-0fa3-4c41-a521-203edf08574e,Residential,R1953_1_1,1,288.6016425,20.19165,20.19165,4372.893728,3717.768,0,787.1208711,6255.29,296.26,7338.667552,0,911517.5491,3310.280552,452.03,374.81,4137.120073,-1917.664,0.008987023979,-345.17952,0,0,-345.17952,6975.22182,0,-1451.671648,0,0,-1451.671648,-259.4538384,0,-46.70169091,-46.00780273,0,-92.70949364,29.53028813,-6704.23355,-196.4065556,0,0,-196.4065556,-183.435204,0,-29.57892664,-1598.844832,0,-1628.423758,12698.47227,-232982.8534,-22.39124747,0,0,-22.39124747,-3907.084275,0.002019165,-703.2751695,0,0,-703.2751695,397523.1094,-2957.662796,0,0,-2957.662796,2816.735175,0.006814681875,454.198547,180.5944703,0,5437.655867,14583.41921,0.00402144828,28939.68236,2132.268527,0,-1911.139673,221.128855
1657,96706f7a-f7f6-43e8-bdce-497da591928f,Residential,R1969_1_1,16,304.357033,334.63281,334.63281,51207.61046,50516.72,0,9217.369884,8239.94,4740.12,22197.43288,0,1200720.291,38764.16112,7491.34,5997.02,52252.52784,-21772.31,0.0365859432,-3919.0158,0,0,-3919.0158,63383.74087,0,-16481.63867,0,0,-16481.63867,-4299.884705,0,-773.9792468,-762.4795552,0,-1536.458802,489.4004846,-111108.1319,-3255.012721,0,0,-3255.012721,-193.4493302,0,-31.19370449,-1686.129244,0,-1717.322948,13391.70945,-245701.8934,-23.6136343,0,0,-23.6136343,-64751.44874,0.033463281,-11655.26077,0,0,-11655.26077,6588083.447,-49016.84669,0,0,-49016.84669,46681.277,0.1129385734,7527.355915,2992.961698,0,90117.35359,241688.547,0.06664678413,479612.4749,35337.72669,0,-31672.99547,3664.731219
1658,9670bffd-8be3-483b-9823-6deba7022c0e,Residential,R1146_1_1,105,316.5517425,2100.26844,233.36316,362109.2725,361390.7,0,65179.66904,17758.86,31107.04,114045.5673,0,2587812.133,274116.7192,47018.19,39355.47,360490.3841,-158502.3,0.2749721147,-28530.414,0,0,-28530.414,254331.0212,0,-119986.2411,0,0,-119986.2411,-26987.52744,0,-4857.754939,-4785.578993,0,-9643.333932,3071.642594,-697352.1301,-20429.55827,0,0,-20429.55827,-201.2002875,0,-32.44354636,-1753.687585,0,-1786.131131,13928.27667,-255546.4605,-24.5597646,0,0,-24.5597646,-45155.77146,0.023336316,-8128.038863,0,0,-8128.038863,4594337.213,-34182.919,0,0,-34182.919,32554.16082,0.0787600665,5249.358432,2087.20418,0,62845.21355,168546.5423,0.04647752308,334467.7491,24643.49974,0,-22087.82309,2555.676647
1659,96776dca-99a2-4ad4-be9c-45e08bd5d299,Residential,R1151_1_1,19,200.30274,382.22717,382.22717,60107.89722,59653.21,0,10819.4215,6272.38,5628.89,22720.69871,0,914008.7007,45501.6782,8556.83,7121.47,61179.97018,-23967.69,0.03910126187,-4314.1842,0,0,-4314.1842,71149.38997,0,-18143.54133,0,0,-18143.54133,-4911.451337,0,-884.0612406,-870.9259638,0,-1754.987204,559.0072361,-126910.8873,-3717.968662,0,0,-3717.968662,-127.3124215,0,-20.52912797,-1109.671441,0,-1130.200569,8813.32056,-161700.7565,-15.54054988,0,0,-15.54054988,-73960.9574,0.038222717,-13312.97233,0,0,-13312.97233,7525097.409,-55988.44475,0,0,-55988.44475,53320.69022,0.1290016699,8597.961297,3418.646486,0,102934.6197,276063.5735,0.07612586371,547827.0914,40363.76249,0,-36177.80164,4185.960852
1660,96b58611-b0b5-44cc-a56d-17d8083092ef,Residential,R1408_1_1,24,222.8491275,493.21545,493.21545,77539.12752,77033.26,0,13957.04295,7334.82,7110.18,28402.04453,0,1068826.46,58697.11953,11041.49,8995.54,78734.14895,-30892.45,0.04441690894,-5560.641,0,0,-5560.641,89002.99728,0,-23385.58465,0,0,-23385.58465,-6337.602011,0,-1140.768362,-1123.818961,0,-2264.587323,721.3275956,-163762.3259,-4797.564722,0,0,-4797.564722,-141.6429054,0,-22.8399185,-1234.577782,0,-1257.417701,9805.36161,-179902.0448,-17.28981831,0,0,-17.28981831,-95437.18958,0.049321545,-17178.69412,0,0,-17178.69412,9710179.172,-72245.95251,0,0,-72245.95251,68803.55528,0.1664602144,11094.57329,4411.327601,0,132824.0082,356224.8588,0.09823072527,706901.0437,52084.29134,0,-46682.84234,5401.449001
1661,96d41537-558b-461d-93a2-03521a0760f3,Residential,R1675_1_1,17,330.7234125,341.10144,341.10144,55834.23215,55083.49,0,10050.16179,8835.67,5036.38,23922.20788,0,1287529.122,42266.51373,7636.15,6371.84,56274.50608,-22900.57,0.0369378635,-4122.1026,0,0,-4122.1026,64443.85822,0,-17335.73149,0,0,-17335.73149,-4383.00376,0,-788.9406769,-777.2186901,0,-1566.159367,498.860856,-113255.9111,-3317.933847,0,0,-3317.933847,-210.207801,0,-33.89600791,-1832.198231,0,-1866.094239,14551.83015,-266986.9917,-25.65927799,0,0,-25.65927799,-66003.12864,0.034110144,-11880.56316,0,0,-11880.56316,6715434.6,-49964.36838,0,0,-49964.36838,47583.65088,0.115121736,7672.863704,3050.817238,0,91859.36991,246360.515,0.06793510188,488883.6389,36020.82372,0,-32285.2513,3735.57242
1662,96dc429f-ef9a-46f6-bcd2-14386259c63c,Residential,R146_1_1,8,255.7740975,164.22034,164.22034,27746.8272,27166.22,0,4994.428896,6311.11,2370.06,13675.59583,0,919651.2836,21004.34819,3676.36,2998.51,27679.2207,-12798.73,0.02562969684,-2303.7714,0,0,-2303.7714,34672.40612,0,-9688.63861,0,0,-9688.63861,-2110.159276,0,-379.8286697,-374.1852205,0,-754.0138902,240.1722473,-54526.07949,-1597.390572,0,0,-1597.390572,-162.5700164,0,-26.21441514,-1416.981173,0,-1443.195588,11254.06029,-206481.7738,-19.84431226,0,0,-19.84431226,-31776.63579,0.016422034,-5719.794442,0,0,-5719.794442,3233087.944,-24054.91329,0,0,-24054.91329,22908.73743,0.05542436475,3694.033911,1468.78959,0,44224.89966,118608.1406,0.03270676761,235368.8023,17341.91423,0,-15543.45518,1798.459054
1663,97243efc-095f-40b7-be66-9acfb79ab65e,Residential,R559_1_1,150,161.4152025,3013.06644,334.78516,487949.9125,487583.5,0,87830.98425,19240.03,44438.63,151509.642,0,2803647.755,369378.0838,67452.78,56222.10,493052.9638,-201216.8,0.3293484353,-36219.024,0,0,-36219.024,334597.7618,0,-152321.1176,0,0,-152321.1176,-38716.58102,0,-6968.984583,-6865.440239,0,-13834.42482,4406.609669,-1000428.45,-29308.45183,0,0,-29308.45183,-102.5955027,0,-16.54352481,-894.2355977,0,-910.7791225,7102.26891,-130307.5552,-12.52344828,0,0,-12.52344828,-64780.92846,0.033478516,-11660.56712,0,0,-11660.56712,6591082.837,-49039.16284,0,0,-49039.16284,46702.52982,0.1129899915,7530.782933,2994.324319,0,90158.38178,241798.5818,0.06667712676,479830.8306,35353.81507,0,-31687.41539,3666.39968
1664,9735c37c-afe4-4d84-8101-9f0366e87e2a,Residential,R1903_1_1,2,353.6300025,49.41553,49.41553,10056.56011,9253.82,0,1810.180819,7794.14,592.52,10196.83355,0,1135757.775,7612.816,1106.25,749.63,9468.697361,-4791.58,0.01405923611,-862.4844,0,0,-862.4844,13382.96783,0,-3627.22606,0,0,-3627.22606,-634.9678671,0,-114.2942161,-112.5960462,0,-226.8902623,72.27021263,-16407.43843,-480.6706754,0,0,-480.6706754,-224.7672296,0,-36.24371577,-1959.100083,0,-1995.343799,15559.72011,-285479.065,-27.43649284,0,0,-27.43649284,-9561.905055,0.004941553,-1721.14291,0,0,-1721.14291,972868.2469,-7238.362127,0,0,-7238.362127,6893.466435,0.01667774138,1111.571463,441.9733635,0,13307.71119,35690.36654,0.00984179095,70824.80837,5218.354091,0,-4677.179915,541.1741768
1665,9748f07a-ae49-4afe-a348-bc347324fc12,Residential,R1532_1_1,8,278.616045,175.2323,175.2323,29968.83842,29336.38,0,5394.390916,6855.56,2370.06,14620.01177,0,998988.831,22686.41069,3922.88,2998.51,29607.80524,-13509.25,0.02647506752,-2431.665,0,0,-2431.665,36591.5644,0,-10226.50225,0,0,-10226.50225,-2251.658128,0,-405.298463,-399.2765867,0,-804.5750497,256.2772388,-58182.38057,-1704.505203,0,0,-1704.505203,-177.0883582,0,-28.55549776,-1543.524908,0,-1572.080405,12259.10598,-224921.6623,-21.6165118,0,0,-21.6165118,-33907.45005,0.01752323,-6103.341009,0,0,-6103.341009,3449885.906,-25667.93969,0,0,-25667.93969,24444.90585,0.05914090125,3941.741068,1567.280752,0,47190.44477,126561.5287,0.03489995279,251151.694,18504.79373,0,-16585.7372,1919.056533
1666,97656a42-9a69-47b8-b35b-764328601c44,Residential,R1677_1_1,32,262.7586675,644.65759,644.65759,93099.73218,92503.27,0,16757.95179,8979.37,9480.24,35217.55902,0,1308468.813,70476.49726,14431.79,11994.05,96902.33675,-36830.94,0.05078021623,-6629.5692,0,0,-6629.5692,112950.4874,0,-27881.02158,0,0,-27881.02158,-8283.567027,0,-1491.042065,-1468.888339,0,-2959.930404,942.8117254,-214045.6596,-6270.660239,0,0,-6270.660239,-167.0094091,0,-26.93026721,-1455.675491,0,-1482.605758,11561.38137,-212120.2901,-20.38621228,0,0,-20.38621228,-124741.2437,0.064465759,-22453.42386,0,0,-22453.42386,12691696.3,-94429.12145,0,0,-94429.12145,89929.73381,0.2175719366,14501.16958,5765.828746,0,173607.7104,465603.9444,0.12839253640,923955.4909,68076.80849,0,-61016.84089,7059.967597
1667,9780ea81-bc4f-4ddb-b11d-f0e0dc819f7c,Residential,R945_1_1,227,375.8668684,4550.95193,650.13599,702130.2178,701277,0,126383.4392,31874.22,67250.45,225508.1162,0,4644695.743,531512.5749,101881.05,85082.78,718476.3985,-275527.3,0.3569687018,-49594.914,0,0,-49594.914,452826.3117,0,-208574.1661,0,0,-208574.1661,-58477.73443,0,-10525.9922,-10369.59826,0,-20895.59045,6655.767198,-1511052.569,-44267.64497,0,0,-44267.64497,-238.9009816,0,-38.52278328,-2082.291683,0,-2120.814467,16538.14221,-303430.4821,-29.16174694,0,0,-29.16174694,-125801.3141,0.065013599,-22644.23653,0,0,-22644.23653,12799552.3,-95231.59475,0,0,-95231.59475,90693.97061,0.2194208966,14624.40276,5814.827652,0,175083.0556,469560.7188,0.12948363605,931807.4077,68655.33575,0,-61535.37145,7119.964294
1668,9786a391-8aff-435a-9ccc-9c7ae6894ecc,Residential,R1295_1_1,11,226.132935,224.93726,224.93726,36551.57176,36038.25,0,6579.282917,5997.93,3258.83,15836.04329,0,874014.9905,27669.53982,5035.62,4122.95,36828.10914,-16539.14,0.02999581704,-2977.0452,0,0,-2977.0452,45117.00958,0,-12520.12898,0,0,-12520.12898,-2890.345044,0,-520.2621078,-512.5321153,0,-1032.794223,328.9707428,-74685.91844,-2187.991198,0,0,-2187.991198,-143.7300935,0,-23.17647757,-1252.769982,0,-1275.946459,9949.84914,-182553.0028,-17.54459352,0,0,-17.54459352,-43525.35981,0.022493726,-7834.564766,0,0,-7834.564766,4428452.306,-32948.69738,0,0,-32948.69738,31378.74777,0.07591632525,5059.823078,2011.842783,0,60576.1001,162460.936,0.04479938775,322391.3279,23753.71206,0,-21290.31166,2463.400403
1669,97d7a16d-7ab1-4044-a48d-0ed0bc98411d,Residential,R1479_1_1,5,2.47948352,115.81323,115.81323,20579.97843,20574.35,0,3704.396117,660.16,1481.29,5845.845553,0,96198.4606,15579.04367,2592.68,1874.07,20045.79607,-10267.14,0.02152331108,-1848.0852,0,0,-1848.0852,26054.67826,0,-7772.22498,0,0,-7772.22498,-1488.149163,0,-267.8668494,-263.8869156,0,-531.753765,169.3768489,-38453.46676,-1126.528917,0,0,-1126.528917,-1.575959725,0,-0.2541235057,-13.73626767,0,-13.99039118,109.0972749,-2001.641919,-0.1923714938,0,0,-0.1923714938,-22409.86001,0.011581323,-4033.774801,0,0,-4033.774801,2280072.966,-16964.26402,0,0,-16964.26402,16155.94559,0.03908696513,2605.146226,1035.835552,0,31188.7582,83646.10537,0.02306581754,165989.3119,12230.05081,0,-10961.72222,1268.328588
1670,97eb01b1-b9c5-4632-9012-134a5bdc9b12,Residential,R426_1_1,26,73.9263075,529.80884,529.80884,78525.90272,78358.09,0,14134.66249,4353.53,7702.70,26190.89135,0,634394.7331,59444.10836,11860.70,9745.16,81049.97303,-32891.59,0.04603515352,-5920.4862,0,0,-5920.4862,94826.98278,0,-24898.93363,0,0,-24898.93363,-6807.811008,0,-1225.405981,-1207.199045,0,-2432.605026,774.8454285,-175912.4291,-5153.512933,0,0,-5153.512933,-46.98756105,0,-7.576744219,-409.5496257,0,-417.12637,3252.75753,-59679.36259,-5.735595374,0,0,-5.735595374,-102518.0105,0.052980884,-18453.2419,0,0,-18453.2419,10430611.54,-77606.13398,0,0,-77606.13398,73908.33318,0.1788104835,11917.71873,4738.61952,0,142678.6888,382654.4347,0.10551880848,759348.5199,55948.60822,0,-50146.40671,5802.201511
1671,97f7886e-3391-4fa2-acb8-0cf30678d1c0,Residential,R1215_1_1,96,39.6637231,1936.04104,242.00513,325627.3367,325537.3,0,58612.9206,10997.83,28440.72,98051.47078,0,1602598.205,246499.8938,43341.68,35982.14,325823.7142,-139636.5,0.2489042251,-25134.57,0,0,-25134.57,234691.7996,0,-105704.8305,0,0,-105704.8305,-24877.27744,0,-4477.90994,-4411.377686,0,-8889.287625,2831.460021,-642823.7065,-18832.09902,0,0,-18832.09902,-25.2102624,0,-4.065154812,-219.7358897,0,-223.8010445,1745.203816,-32019.80178,-3.077322193,0,0,-3.077322193,-46827.99266,0.024200513,-8429.038678,0,0,-8429.038678,4764475.997,-35448.79044,0,0,-35448.79044,33759.71564,0.08167673138,5443.754146,2164.49811,0,65172.51512,174788.2051,0.04819869175,346853.8526,25556.10474,0,-22905.78555,2650.319181
1672,989e1cf6-7249-40e0-a889-f979689c80c9,Residential,R1231_1_1,19,228.09561,390.44202,390.44202,63529.13703,63011.36,0,11435.24467,6907.66,5628.89,23971.7998,0,1006581.076,48091.55674,8740.73,7121.47,63953.75256,-28076.43,0.03951921153,-5053.7574,0,0,-5053.7574,72482.22367,0,-21253.85751,0,0,-21253.85751,-5017.008553,0,-903.0615395,-889.6439585,0,-1792.705498,571.0214543,-129638.4639,-3797.875475,0,0,-3797.875475,-144.9775697,0,-23.37763312,-1263.643145,0,-1287.020778,10036.20684,-184137.4346,-17.69686827,0,0,-17.69686827,-75550.53087,0.039044202,-13599.09556,0,0,-13599.09556,7686827.269,-57191.75187,0,0,-57191.75187,54466.66179,0.1317741818,8782.749214,3492.120247,0,105146.8969,281996.7489,0.07776196549,559601.0252,41231.26298,0,-36955.33719,4275.925782
1673,98ab1896-2d99-4700-89e7-421f928b7e19,Residential,R1588_1_1,16,224.340945,337.41553,337.41553,55149.80395,54640.55,0,9926.96471,6549.59,4740.12,21216.67105,0,954402.3818,41748.40159,7553.64,5997.02,55299.06437,-25189,0.03673774789,-4534.02,0,0,-4534.02,63839.98151,0,-19068.073,0,0,-19068.073,-4335.641435,0,-780.4154583,-768.8201382,0,-1549.235597,493.4702126,-112032.0784,-3282.080566,0,0,-3282.080566,-142.5911046,0,-22.99281562,-1242.842408,0,-1265.835224,9871.00158,-181106.3619,-17.40556143,0,0,-17.40556143,-65289.90506,0.033741553,-11752.18291,0,0,-11752.18291,6642868.247,-49424.45813,0,0,-49424.45813,47069.46644,0.1138777414,7589.951463,3017.850395,0,90866.74622,243698.3665,0.06720100157,483600.8084,35631.58609,0,-31936.37991,3695.206177
